2025-04-02 12:00:13,413 INFO  [org.jboss.modules] (main) JBoss Modules version 1.7.0.Final
2025-04-02 12:00:14,682 FATAL [org.jboss.as.server] (main) WFLYSRV0239: Aborting with exit code 1
2025-04-02 12:00:33,294 INFO  [stdout] (AD Agent init) Started AppDynamics Java Agent Successfully.
2025-04-02 12:01:02,049 INFO  [stdout] (Thread-1) Shutting down AppDynamics Agent
2025-04-02 12:02:03,962 INFO  [org.jboss.modules] (main) JBoss Modules version 1.7.0.Final
2025-04-02 12:02:06,395 INFO  [stdout] (AD Agent init) Agent runtime conf directory set to /Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/AppServerAgent-1.8-22.10.0.34344/ver22.10.0.34344/conf
2025-04-02 12:02:06,441 INFO  [stdout] (AD Agent init) Agent logging directory set to [/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/AppServerAgent-1.8-22.10.0.34344/ver22.10.0.34344/logs]
2025-04-02 12:02:06,500 INFO  [stdout] (AD Agent init) 
2025-04-02 12:02:06,500 INFO  [stdout] (AD Agent init) Could not start Java Agent, disabling the agent with exception javax.xml.parsers.FactoryConfigurationError: Provider __redirected.__DocumentBuilderFactory not found, Please check log files
2025-04-02 12:02:06,501 INFO  [stdout] (AD Agent init) 
2025-04-02 12:02:06,501 INFO  [stdout] (AD Agent init) javax.xml.parsers.FactoryConfigurationError: Provider __redirected.__DocumentBuilderFactory not found
2025-04-02 12:02:06,501 INFO  [stdout] (AD Agent init) 	at javax.xml.parsers.DocumentBuilderFactory.newInstance(Unknown Source)
2025-04-02 12:09:40,011 DEBUG [org.jboss.as.config] (MSC service thread 1-1) VM Arguments: -D[Server:server-two] -D[pcid:1762733115] -Xms128m -Xmx512m -XX:MetaspaceSize=96m -XX:MaxMetaspaceSize=256m -javaagent:/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/AppServerAgent-1.8-22.10.0.34344/javaagent.jar -Dappdynamics.agent.accountAccessKey=bm9xa03c6d2p -Dappdynamics.agent.accountName=controllerces -Dappdynamics.controller.hostName=controllerces.saas.appdynamics.com -Dappdynamics.controller.port=443 -Dappdynamics.controller.ssl.enabled=false -Dappdynamics.agent.applicationName=PROD-DEVPLUS -Dappdynamics.agent.tierName=DEVPLUS -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Djboss.modules.system.pkgs=org.jboss.byteman,com.singularity,org.jboss.logmanager.* -Dappdynamics.agent.applicationName=PROD-DEVPLUS -Dappdynamics.agent.nodeName=Node2 -Dappdynamics.agent.reuse.nodeName=false -Dappdynamics.agent.reuse.nodeName.prefix=Node2 -Dappdynamics.agent.tierName=DEVPLUS -Dappdynamics.docker.enabled=true -Dappdynamics.jvm.shutdown.mark.node.as.historical=true -Dappdynamics.sim.enabled=true -Djava.awt.headless=true -Djava.net.preferIPv4Stack=true -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Djboss.home.dir=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final -Djboss.modules.system.pkgs=com.singularity -Djboss.server.log.dir=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/log -Djboss.server.temp.dir=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/tmp -Djboss.server.data.dir=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data -Dlogging.configuration=file:/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data/logging.properties 
2025-04-02 12:09:41,094 INFO  [org.xnio] (MSC service thread 1-1) XNIO version 3.6.2.Final
2025-04-02 12:09:41,268 INFO  [org.xnio.nio] (MSC service thread 1-1) XNIO NIO Implementation Version 3.6.2.Final
2025-04-02 12:09:41,775 INFO  [org.jboss.remoting] (MSC service thread 1-8) JBoss Remoting version 5.0.5.Final
2025-04-02 12:09:43,706 INFO  [org.wildfly.security] (ServerService Thread Pool -- 2) ELY00001: WildFly Elytron version 1.2.2.Final
2025-04-02 12:09:55,861 INFO  [org.jboss.as.controller.management-deprecated] (ServerService Thread Pool -- 4) WFLYCTL0028: Attribute 'security-realm' in the resource at address '/subsystem=undertow/server=default-server/https-listener=https' is deprecated, and may be removed in a future version. See the attribute description in the output of the read-resource-description operation to learn more about the deprecation.
2025-04-02 12:09:58,628 WARN  [org.jboss.as.txn] (ServerService Thread Pool -- 39) WFLYTX0013: The node-identifier attribute on the /subsystem=transactions is set to the default value. This is a danger for environments running multiple servers. Please make sure the attribute value is unique.
2025-04-02 12:10:00,437 INFO  [org.wildfly.extension.io] (ServerService Thread Pool -- 59) WFLYIO001: Worker 'default' has auto-configured to 16 core threads with 128 task threads based on your 8 available processors
2025-04-02 12:10:05,299 INFO  [org.jboss.as.jaxrs] (ServerService Thread Pool -- 56) WFLYRS0016: RESTEasy version 3.5.0.Final
2025-04-02 12:10:05,591 INFO  [org.jboss.as.webservices] (ServerService Thread Pool -- 37) WFLYWS0002: Activating WebServices Extension
2025-04-02 12:10:05,766 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 58) WFLYCLINF0001: Activating Infinispan subsystem.
2025-04-02 12:10:05,767 INFO  [org.wildfly.iiop.openjdk] (ServerService Thread Pool -- 57) WFLYIIOP0001: Activating IIOP Subsystem
2025-04-02 12:10:05,779 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 47) WFLYNAM0001: Activating Naming Subsystem
2025-04-02 12:10:05,780 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 41) WFLYSEC0002: Activating Security Subsystem
2025-04-02 12:10:06,852 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 51) WFLYJSF0007: Activated the following JSF Implementations: [main]
2025-04-02 12:10:07,163 INFO  [org.jboss.as.security] (MSC service thread 1-3) WFLYSEC0001: Current PicketBox version=5.0.2.Final
2025-04-02 12:10:08,793 INFO  [org.jboss.as.connector] (MSC service thread 1-7) WFLYJCA0009: Starting JCA Subsystem (WildFly/IronJacamar 1.4.7.Final)
2025-04-02 12:10:09,288 INFO  [org.jboss.as.naming] (MSC service thread 1-2) WFLYNAM0003: Starting Naming Service
2025-04-02 12:10:09,319 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-2) WFLYMAIL0001: Bound mail session [java:jboss/mail/Default]
2025-04-02 12:10:09,616 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-1) WFLYUT0003: Undertow 2.0.0.Final starting
2025-04-02 12:10:09,780 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 38) WFLYUT0014: Creating file handler for path '/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/welcome-content' with options [directory-listing: 'false', follow-symlink: 'false', case-sensitive: 'true', safe-symlink-paths: '[]']
2025-04-02 12:10:11,200 INFO  [org.jboss.as.ejb3] (MSC service thread 1-2) WFLYEJB0481: Strict pool slsb-strict-max-pool is using a max instance size of 128 (per class), which is derived from thread worker pool sizing.
2025-04-02 12:10:11,199 INFO  [org.jboss.as.ejb3] (MSC service thread 1-4) WFLYEJB0482: Strict pool mdb-strict-max-pool is using a max instance size of 32 (per class), which is derived from the number of CPUs on this host.
2025-04-02 12:10:15,962 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 63) WFLYJCA0004: Deploying JDBC-compliant driver class org.h2.Driver (version 1.4)
2025-04-02 12:10:16,215 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-6) WFLYJCA0018: Started Driver service with driver-name = h2
2025-04-02 12:10:16,553 INFO  [org.wildfly.iiop.openjdk] (MSC service thread 1-3) WFLYIIOP0009: CORBA ORB Service started
2025-04-02 12:10:21,848 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0012: Started server default-server.
2025-04-02 12:10:22,000 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0018: Host default-host starting
2025-04-02 12:10:23,311 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0006: Undertow HTTP listener default listening on 127.0.0.1:8230
2025-04-02 12:10:23,385 INFO  [org.jboss.as.patching] (MSC service thread 1-5) WFLYPAT0050: WildFly Full cumulative patch ID is: base, one-off patches include: none
2025-04-02 12:10:23,690 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-2) WFLYMSGAMQ0001: AIO wasn't located on this platform, it will fall back to using pure Java NIO.
2025-04-02 12:10:28,395 INFO  [stdout] (AD Agent init) Started AppDynamics Java Agent Successfully.
2025-04-02 12:10:29,795 INFO  [org.jboss.as.ejb3] (MSC service thread 1-1) WFLYEJB0493: EJB subsystem suspension complete
2025-04-02 12:10:33,611 WARN  [org.jboss.as.domain.management.security] (MSC service thread 1-2) WFLYDM0111: Keystore /Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/configuration/application.keystore not found, it will be auto generated on first use with a self signed certificate for host localhost
2025-04-02 12:10:34,518 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221000: live Message Broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data/activemq/journal,bindingsDirectory=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data/activemq/bindings,largeMessagesDirectory=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data/activemq/largemessages,pagingDirectory=/Users/nupawar/eclipse-workspace/httpsessionlogin/wildfly-12.0.0.Final/domain/servers/server-two/data/activemq/paging)
2025-04-02 12:10:34,928 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0006: Undertow HTTPS listener https listening on 127.0.0.1:8593
2025-04-02 12:10:36,470 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-3) WFLYJCA0001: Bound data source [java:jboss/datasources/ExampleDS]
2025-04-02 12:10:37,013 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221013: Using NIO Journal
2025-04-02 12:10:38,371 INFO  [org.jboss.ws.common.management] (MSC service thread 1-6) JBWS022052: Starting JBossWS 5.2.0.Final (Apache CXF 3.2.2) 
2025-04-02 12:10:38,492 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2025-04-02 12:10:38,575 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2025-04-02 12:10:38,585 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2025-04-02 12:10:38,597 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2025-04-02 12:10:45,175 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0016: Registered HTTP upgrade for activemq-remoting protocol handled by http-acceptor acceptor
2025-04-02 12:10:45,169 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-3) WFLYMSGAMQ0016: Registered HTTP upgrade for activemq-remoting protocol handled by http-acceptor-throughput acceptor
2025-04-02 12:10:45,169 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-7) WFLYMSGAMQ0016: Registered HTTP upgrade for activemq-remoting protocol handled by http-acceptor acceptor
2025-04-02 12:10:45,169 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0016: Registered HTTP upgrade for activemq-remoting protocol handled by http-acceptor-throughput acceptor
2025-04-02 12:10:46,468 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221007: Server is now live
2025-04-02 12:10:46,472 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 68) AMQ221001: Apache ActiveMQ Artemis Message Broker version 1.5.5.jbossorg-009 [default, nodeID=519a43c7-fe8e-11ef-b34a-625eff1d50ce] 
2025-04-02 12:10:46,872 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 68) WFLYMSGAMQ0002: Bound messaging object to jndi name java:jboss/exported/jms/RemoteConnectionFactory
2025-04-02 12:10:46,937 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 71) AMQ221003: Deploying queue jms.queue.ExpiryQueue
2025-04-02 12:10:47,001 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 70) AMQ221003: Deploying queue jms.queue.DLQ
2025-04-02 12:10:47,010 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 69) WFLYMSGAMQ0002: Bound messaging object to jndi name java:/ConnectionFactory
2025-04-02 12:10:47,096 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-3) WFLYJCA0007: Registered connection factory java:/JmsXA
2025-04-02 12:10:47,394 INFO  [org.apache.activemq.artemis.ra] (MSC service thread 1-3) Resource adaptor started
2025-04-02 12:10:47,397 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-3) IJ020002: Deployed: file://RaActivatoractivemq-ra
2025-04-02 12:10:47,410 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-3) WFLYJCA0002: Bound JCA ConnectionFactory [java:/JmsXA]
2025-04-02 12:10:47,411 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-5) WFLYMSGAMQ0002: Bound messaging object to jndi name java:jboss/DefaultJMSConnectionFactory
2025-04-02 12:10:48,341 INFO  [org.jboss.as.server] (Controller Boot Thread) WFLYSRV0212: Resuming server
2025-04-02 12:10:48,367 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: WildFly Full 12.0.0.Final (WildFly Core 4.0.0.Final) started in 78160ms - Started 314 of 539 services (321 services are lazy, passive or on-demand)
